hour_label,location_name,latitude,longitude,severity,congestion_ratio,speed_reduction,current_speed,free_flow_speed,road_closure,current_travel_time,free_flow_travel_time,confidence,frc,speed_reduction_pct,new_severity,new_severity_logical,total_pois,pois_fetched,ACCESS_GATEWAY,ADMINISTRATIVE_DIVISION,ADVENTURE_SPORTS_VENUE,AGRICULTURE,AIRPORT,AMUSEMENT_PARK,AUTOMOTIVE_DEALER,BANK,BEACH,BUILDING_POINT,BUSINESS_PARK,CAFE_PUB,CAMPING_GROUND,CAR_WASH,CASH_DISPENSER,CASINO,CINEMA,CITY_CENTER,CLUB_ASSOCIATION,COLLEGE_UNIVERSITY,COMMERCIAL_BUILDING,COMMUNITY_CENTER,COMPANY,COURTHOUSE,CULTURAL_CENTER,DENTIST,DEPARTMENT_STORE,DOCTOR,ELECTRIC_VEHICLE_STATION,EMBASSY,EMERGENCY_MEDICAL_SERVICE,ENTERTAINMENT,EXCHANGE,EXHIBITION_CONVENTION_CENTER,FERRY_TERMINAL,FIRE_STATION_BRIGADE,FRONTIER_CROSSING,FUEL_FACILITIES,GEOGRAPHIC_FEATURE,GOLF_COURSE,GOVERNMENT_OFFICE,HEALTH_CARE_SERVICE,HELIPAD_HELICOPTER_LANDING,HOLIDAY_RENTAL,HOSPITAL_POLYCLINIC,HOTEL_MOTEL,ICE_SKATING_RINK,IMPORTANT_TOURIST_ATTRACTION,INDUSTRIAL_BUILDING,LEISURE_CENTER,LIBRARY,MANUFACTURING_FACILITY,MARINA,MARKET,MEDIA_FACILITY,MILITARY_INSTALLATION,MOTORING_ORGANIZATION_OFFICE,MOUNTAIN_PASS,MUSEUM,NATIVE_RESERVATION,NIGHTLIFE,NON_GOVERNMENTAL_ORGANIZATION,OPEN_PARKING_AREA,OTHER,PARKING_GARAGE,PARK_RECREATION_AREA,PETROL_STATION,PHARMACY,PLACE_OF_WORSHIP,POLICE_STATION,PORT_WAREHOUSE_FACILITY,POST_OFFICE,PRIMARY_RESOURCE_UTILITY,PRISON_CORRECTIONAL_FACILITY,PUBLIC_AMENITY,PUBLIC_TRANSPORT_STOP,RAILWAY_STATION,RENT_A_CAR_FACILITY,RENT_A_CAR_PARKING,REPAIR_FACILITY,RESEARCH_FACILITY,RESIDENTIAL_ACCOMMODATION,RESTAURANT,RESTAURANT_AREA,REST_AREA,SCENIC_PANORAMIC_VIEW,SCHOOL,SHOP,SHOPPING_CENTER,SPORTS_CENTER,STADIUM,SWIMMING_POOL,TENNIS_COURT,THEATER,TOURIST_INFORMATION_OFFICE,TRAFFIC_LIGHT,TRAFFIC_SERVICE_CENTER,TRAFFIC_SIGN,TRAIL_SYSTEM,TRANSPORT_AUTHORITY_VEHICLE_REGISTRATION,TRUCK_STOP,VETERINARIAN,WATER_SPORT,WEIGH_STATION,WELFARE_ORGANIZATION,WINERY,ZOOS_ARBORETA_BOTANICAL_GARDEN,raw_classifications,unique_classifications,non_zero_categories
12,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,LOW,1.0,0.0,28,28,False,274,274,1.0,FRC4,0.0,LOW,LOW,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
13,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,LOW,1.0,0.0,28,28,False,274,274,1.0,FRC4,0.0,LOW,LOW,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
14,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,LOW,0.85,14.81,23,27,False,334,284,0.992141,FRC4,14.81,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
15,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,LOW,1.0,0.0,28,28,False,274,274,1.0,FRC4,0.0,LOW,LOW,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
16,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,LOW,1.0,0.0,28,28,False,274,274,1.0,FRC4,0.0,LOW,LOW,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
17,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,MODERATE,0.79,21.43,22,28,False,349,274,1.0,FRC4,21.43,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
18,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,MODERATE,0.74,25.93,20,27,False,384,284,1.0,FRC4,25.93,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
19,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,MODERATE,0.75,25.0,21,28,False,365,274,1.0,FRC4,25.0,SEVERE,HIGH,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
20,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,MODERATE,0.78,22.22,21,27,False,365,284,1.0,FRC4,22.22,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
21,"CG Road, Ahmedabad, Gujarat",23.1083596,72.5869112,LOW,0.81,18.52,22,27,False,349,284,0.998272,FRC4,18.52,HIGH,MODERATE,100,100,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,8,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"REPAIR_FACILITY, RESTAURANT, CAFE_PUB, BANK, RESIDENTIAL_ACCOMMODATION, HEALTH_CARE_SERVICE, PLACE_OF_WORSHIP, SCHOOL, SPORTS_CENTER, AUTOMOTIVE_DEALER, DENTIST, SHOP, COMMERCIAL_BUILDING, COMPANY, DOCTOR, PHARMACY",16,16
6,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
7,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
8,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
9,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
10,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
11,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
12,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
13,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
14,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
15,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
16,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
17,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,1.0,0.0,61,61,False,1066,1066,1.0,FRC1,0.0,LOW,LOW,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
18,"MG Road, Kochi, Kerala",10.5160332,76.2538456,LOW,0.87,13.33,52,60,False,1251,1084,1.0,FRC1,13.33,HIGH,MODERATE,100,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,1,0,9,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,12,0,2,7,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"INDUSTRIAL_BUILDING, HEALTH_CARE_SERVICE, SCHOOL, DOCTOR, COMPANY, PARK_RECREATION_AREA, MARKET, GOVERNMENT_OFFICE, HOTEL_MOTEL, COLLEGE_UNIVERSITY, RESIDENTIAL_ACCOMMODATION, PLACE_OF_WORSHIP, COMMERCIAL_BUILDING, EXHIBITION_CONVENTION_CENTER, REPAIR_FACILITY, RESTAURANT, GEOGRAPHIC_FEATURE, ELECTRIC_VEHICLE_STATION, AUTOMOTIVE_DEALER, PRIMARY_RESOURCE_UTILITY, DENTIST, SHOP, PETROL_STATION",23,23
